event_id,gross,cost_1x,net,round_trips
FOMC_2024_07_31,-0.00017924956244420946,0.0003467556123421578,-0.00017924956244420946,12
FOMC_2024_09_18,-0.0008442520733321656,0.00033353455107033424,-0.0008442520733321656,12
FOMC_2024_11_07,-0.0020203541481177384,0.0003316025857365719,-0.0020203541481177384,10
FOMC_2024_12_18,0.0072088442399720395,0.00030845899593367283,0.0072088442399720395,12
FOMC_2025_01_29,-0.0018085787363552378,0.0003214167718448353,-0.0018085787363552378,12
FOMC_2025_03_19,0.001329330261881202,0.0003473390059669609,0.001329330261881202,12
FOMC_2025_05_07,-0.0007667230068512188,0.0003313415356044771,-0.0007667230068512188,12
FOMC_2025_06_18,9.123634479357029e-05,0.00031973923855519717,9.123634479357029e-05,12
FOMC_2025_07_30,0.0006250707719145786,0.00030565899800812167,0.0006250707719145786,12
FOMC_2025_09_17,-0.0022823144897196786,0.0003177448588432247,-0.0022823144897196786,12
FOMC_2025_10_29,0.003911586164042501,0.0003431696634727035,0.003911586164042501,12
FOMC_2025_12_10,0.002416716440846501,0.00033190341593500035,0.002416716440846501,12
