event_id,release_timestamp_utc,gross_log_return,cost_log_return,net_log_return,assets
FOMC_2024_01_31,2024-01-31 19:00:00+00:00,-0.010173950789654308,4.763466412975748e-05,-0.010221585453784066,4
FOMC_2024_03_20,2024-03-20 18:00:00+00:00,0.00834067568376329,4.426809533240865e-05,0.00829640758843088,4
FOMC_2024_05_01,2024-05-01 18:00:00+00:00,0.0014095018643252538,4.4262398207089736e-05,0.0013652394661181641,4
FOMC_2024_06_12,2024-06-12 18:00:00+00:00,0.011665100967011535,4.330221770924149e-05,0.011621798749302293,4
FOMC_2024_07_31,2024-07-31 18:00:00+00:00,0.01718293727020615,4.313889932685814e-05,0.01713979837087929,4
FOMC_2024_09_18,2024-09-18 18:00:00+00:00,0.0008561901859381706,4.241160040734323e-05,0.0008137785855308274,4
FOMC_2024_11_07,2024-11-07 19:00:00+00:00,0.009015237276342803,4.15895299714581e-05,0.008973647746371344,4
FOMC_2024_12_18,2024-12-18 19:00:00+00:00,-0.025425359572122806,4.222343207180549e-05,-0.02546758300419461,4
