kind,id,sha256
fred_bis_reer,RBAUBIS,85c04afaa44952d520db7fcc3284b512d76e295957ac934a5187712919e0695f
fred_bis_reer,RBXMBIS,8b50a87fa5ca7a10c57adf37edc4b67fb94ad19d492210d4ea6465202a077eb1
fred_bis_reer,RBGBBIS,a9f6645fdefc318a369cc619e5d9eef861e8be0f8b4546d698a88792ff82b656
fred_bis_reer,RBJPBIS,061af9920f500c9fbe660a40a3bc3a27c13a15e1856e5921cfe51d08dc941dcc
fred_bis_reer,RBUSBIS,790a309666a797011401b62bc7d34a3d714ef4eb3805cae6c6f3859bbfb0f03a
