event_id,release_timestamp_utc,year,family,asset,event_jump_bps,control_mean_bps,difference_bps
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,fx,EURUSD,6.415720567983585,2.948889204726368,3.4668313632572167
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,fx,GBPUSD,5.855229619087042,3.3957972395900424,2.459432379496999
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,fx,AUDUSD,0.9913118604424833,2.135578045108888,-1.1442661846664046
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,fx,NZDUSD,2.643425272544092,3.055019706509611,-0.4115944339655191
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,fx,USDJPY,23.08034757380022,3.887641745931453,19.192705827868767
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,fx,USDCHF,10.798135916831354,1.652334788835294,9.14580112799606
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,fx,USDCAD,6.7383933728232375,3.936322108533305,2.8020712642899324
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,fx,EURJPY,16.55512384107425,3.043474461307498,13.51164937976675
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,metal,XAUUSD,4.981229594058252,3.5697668732840806,1.4114627207741717
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,metal,XAGUSD,6.39454354092701,20.394399340532864,-13.999855799605854
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,us_index,SPXUSD,1.3453481650753347,5.732703472905231,-4.387355307829896
FOMC_2023_02_01,2023-02-01 19:00:00+00:00,2023,us_index,NSXUSD,3.939279207542986,8.055298935765519,-4.116019728222533
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,fx,EURUSD,3.261168365754594,2.1044385175481026,1.1567298482064912
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,fx,GBPUSD,4.913589395289251,3.7240454191060897,1.1895439761831614
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,fx,AUDUSD,5.070409659438436,1.4350627077493305,3.6353469516891055
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,fx,NZDUSD,6.51939543163138,2.1847087752921976,4.334686656339182
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,fx,USDJPY,1.8974560592565362,1.7058880108613168,0.19156804839521935
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,fx,USDCHF,3.24520914863532,2.2856241725012625,0.9595849761340576
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,fx,USDCAD,2.163396092690241,1.2178856219210683,0.9455104707691726
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,fx,EURJPY,0.8208547628379619,1.293748042563296,-0.472893279725334
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,metal,XAUUSD,0.6165370656335265,4.4183624235588415,-3.801825357925315
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,metal,XAGUSD,0.8483922971072226,7.489277303751852,-6.640885006644629
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,us_index,SPXUSD,2.62407952489061,2.7627780846600474,-0.13869855976943724
FOMC_2023_09_20,2023-09-20 18:00:00+00:00,2023,us_index,NSXUSD,4.602586194713983,5.522023465915556,-0.9194372712015726
FOMC_2023_11_01,2023-11-01 18:00:00+00:00,2023,fx,EURUSD,9.39354760865029,3.8895075777101695,5.50404003094012
FOMC_2023_11_01,2023-11-01 18:00:00+00:00,2023,fx,GBPUSD,8.248647689555408,5.424349207557103,2.824298481998305
